username,group,first_login,last_visit,phase_completed,reminder_sent,age,gender,education,newsinterest,eval_diversity,eval_personalization,sum_logins,sum_ratings,sum_invites,sum_stories,eval_game,eval_nudge,eval_future,sum_shares,polinterest,polefficacy1,polefficacy2,id,news_id,user_id,rating,rating2,recommended,position,mystery,y_for,y_fact
ueoeel,1,2023-11-27 19:00:46,2023-12-21 14:24:24,255,0,31,man,5,2,1.0,0.0,8.0,70.0,,36.0,-1.0,1.0,-2.0,,3,3,2,320,408628,320,3.0,3.5,0,4,1.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408714,89,2.0,2.0,0,0,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408378,89,4.0,4.0,0,0,0.0,1.0,1.0
srhmmy,1,2023-11-24 16:35:20,2023-11-30 17:06:20,255,0,40,vrouw,4,-1,1.0,0.0,16.0,84.0,,79.0,1.0,1.0,-1.0,,-2,0,0,100,408378,100,4.0,4.0,1,7,0.0,1.0,1.0
qxqoug,1,2023-11-28 15:09:41,2023-12-06 18:52:44,255,0,37,vrouw,4,3,3.0,2.0,12.0,58.0,,58.0,-2.0,1.0,3.0,0.0,1,1,1,340,408378,340,4.0,4.0,1,1,0.0,1.0,1.0
bqbhgl,0,2023-11-28 18:50:00,2023-12-04 09:26:44,255,0,64,vrouw,3,1,-1.0,-1.0,24.0,64.0,,57.0,-2.0,0.0,-2.0,,1,1,-1,363,408378,363,4.0,3.0,0,3,0.0,1.0,1.0
fjdsci,1,2023-11-28 20:10:38,2023-12-14 16:25:41,255,0,59,vrouw,3,0,3.0,1.0,14.0,58.0,,58.0,-2.0,0.0,1.0,24.0,0,1,0,369,408378,369,5.0,5.0,1,1,0.0,1.0,1.0
xrttmd,0,2023-11-29 08:09:36,2023-11-30 09:37:25,1,0,60,vrouw,4,0,,,2.0,40.0,,41.0,,,,,0,2,0,375,408378,375,3.5,4.0,0,2,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408210,89,3.0,3.0,0,8,0.0,1.0,1.0
mklbyo,0,2023-11-24 18:38:37,2023-12-05 14:24:02,255,0,58,man,2,3,3.0,2.0,18.0,69.0,,70.0,0.0,1.0,3.0,,3,3,0,178,408210,178,5.0,5.0,0,3,0.0,1.0,1.0
naoruw,0,2023-11-28 10:02:13,2023-12-05 19:00:09,255,0,29,man,3,1,3.0,-1.0,14.0,96.0,,68.0,1.0,1.0,-1.0,58.0,1,2,-1,331,408210,331,4.0,1.5,0,0,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,407818,89,4.0,3.5,0,4,1.0,1.0,1.0
vojbgb,0,2023-11-28 15:06:52,2023-12-19 20:28:09,255,0,55,man,3,3,3.0,0.0,8.0,65.0,,50.0,0.0,1.0,-3.0,,1,1,0,339,407818,339,4.0,3.0,0,0,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408104,89,3.0,2.5,0,0,0.0,1.0,0.9333333333333332
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408030,89,0.5,0.5,0,6,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408586,89,4.0,3.5,0,8,0.0,1.0,1.0
ovnapw,0,2023-11-28 09:41:39,2023-12-04 10:58:08,255,0,66,man,5,3,3.0,1.0,10.0,65.0,,64.0,1.0,0.0,1.0,,2,2,1,330,408586,330,4.0,3.5,0,0,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408479,89,3.0,0.5,0,4,1.0,0.9,0.9
rirism,0,2023-11-27 17:18:27,2023-12-11 12:25:50,1,0,59,vrouw,4,2,,,4.0,70.0,,78.0,,,,0.0,0,2,-2,310,408479,310,2.0,1.5,0,7,0.0,0.9,0.9
anltjr,1,2023-11-28 11:10:19,2023-12-12 10:48:36,255,0,61,man,4,3,-2.0,-2.0,14.0,70.0,,70.0,-3.0,1.0,-3.0,,3,3,3,332,408479,332,5.0,1.0,0,4,1.0,0.9,0.9
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,408759,89,3.5,1.5,0,1,0.0,1.0,1.0
xnumcy,0,2023-11-24 16:32:21,2023-12-04 09:17:14,255,0,61,vrouw,4,3,1.0,1.0,14.0,62.0,,62.0,0.0,1.0,-2.0,,3,3,0,89,409276,89,0.5,0.5,0,5,0.0,0.6666666666666666,1.0
yittom,0,2023-11-24 19:05:34,2023-12-04 23:13:41,255,0,38,wil ik niet zeggen,5,2,3.0,2.0,16.0,98.0,,94.0,1.0,1.0,0.0,0.0,2,1,0,183,409276,183,3.0,1.0,0,7,0.0,0.6666666666666666,1.0
blauzm,0,2023-11-27 15:58:53,2023-12-07 12:40:01,255,0,68,man,1,2,2.0,2.0,16.0,70.0,,69.0,-3.0,0.0,1.0,,2,2,0,291,409276,291,2.5,2.5,0,2,0.0,0.6666666666666666,1.0
